# Fix print output for fix mythermofile
0 0 0
1000 1.06212695780799 0
2000 0.975353829749652 3.63230711962759e-05
3000 1.02750485502705 1.2210570055321e-05
4000 0.994776695162462 0.0042307026358108
5000 1.03004212967016 0
5000 1.03004212967016 0
6000 0.98997258629885 0.000645533577927631
7000 1.07170686195399 0.000674563981884179
8000 1.01546335388131 0.00087163309853398
9000 1.03355340951457 7.96109485216573e-05
10000 0.967261061154476 0.00403153352435013
11000 0.920933062417146 0
12000 1.04224792836237 0.0104911369989126
13000 0.966735373098251 0
14000 1.00224222522172 0.000106717127544
15000 1.00582878183164 7.22534290012838e-05
16000 0.957582088937825 0.00484299884410513
17000 1.02112095002559 0
18000 1.02519540486965 0.00045464377494204
19000 0.966452429285285 2.65675789501099e-05
20000 1.05589086586001 4.96867753342317e-06
21000 1.00906804796602 0
22000 1.01894319657582 0.000101556017226989
23000 0.985699491357732 0.00354009347695839
24000 1.0615543308769 0.00114435974413528
25000 0.983401952540957 0
26000 1.04332482137896 0
27000 0.934567995860765 0
28000 0.983123469772482 0.00208242455968961
29000 1.01169664204269 0.00018774657919789
30000 1.03169195768654 0
31000 0.965221496018928 0.00107642585834392
32000 1.02636630089898 0.00256173697533539
33000 0.97447858435589 0.000875342351638589
34000 1.05457691218064 0
35000 1.04464557706762 0
36000 0.969355877584371 0
37000 1.02938579209473 0.0015464244965608
38000 1.00636783470446 0.00097777458457118
39000 1.09671010335699 9.13060353466832e-06
40000 0.983735295222806 0
41000 0.989748544207553 0
42000 1.02700996274801 7.38859577632259e-05
43000 1.01632986713957 0.000209146056637218
44000 0.914278137667469 0
45000 1.01906281234171 0.0040484837876584
46000 0.958189845486948 0
47000 1.00692015538108 0
48000 1.01906273076912 0.000227194424494278
49000 1.01847999194351 0
50000 1.05751498457933 0.00031742630569764
51000 1.01127648108341 0
52000 1.03298014275805 0.00356857481542908
53000 0.958373436379787 3.08219116572142e-05
54000 0.982640265800587 0
55000 1.0394028831654 0
